,importance
Recurrence of problem,0.24175435059034195
International normalised ratio,0.241248370100134
Lercanidipine 10mg tablets,0.24095653751033597
Linagliptin 5mg tablets,0.2408326996013037
Dovobet gel (LEO Pharma),0.23917128312706726
Calceos 500mg/400unit chewable tablets (Galen Ltd),0.2376627676979477
Madopar 50mg/12.5mg capsules (Roche Products Ltd),0.23678799725054223
Madopar 100mg/25mg capsules (Roche Products Ltd),0.23678799725054223
Hip pain,0.2366558263794333
Autoantibody titres,0.2366558263794333
Urine glucose test negative,0.23647414397750155
Refer for ECG recording,0.2364061252803895
Flexitol Heel Balm (Thornton & Ross Ltd),0.23614883452415547
Shoulder joint painful on movement,0.23582407327142016
Physiotherapy self-referral,0.23582407327142016
Dioralyte oral powder sachets blackcurrant (Sanofi),0.23380768833908336
Lodine SR 600mg tablets (Almirall Ltd),0.23168402080025668
Nuvelle Continuous tablets (Bayer Plc),0.23158177587438702
Oxazepam 15mg tablets,0.23158177587438702
Fasting blood glucose level,0.23158177587438702
FH: Ischaemic heart disease,0.23158177587438702
Patient on maximal tolerated lipid lowering therapy,0.23076664579249734
Dental abscess,0.23006068093663473
"MSG:Refer, diabetic liaison nurse",0.23006068093663473
Possible coronary artery disease/heart failure but seems unlikely,0.2294585552909021
Spiriva Respimat 2.5micrograms/dose solution for inhalati...,0.22941012463866306
Minor head injury,0.22819485618354302
Asthma causes daytime symptoms 1 to 2 times per week,0.22597738511035445
C/O: a pain,0.22446539761610154
Diabetic monitoring NOS,0.22446539761610154
Etoricoxib 60mg tablets,0.22402328501282986
Urate level,0.22380973548679572
Securon SR 240mg tablets (Abbott Laboratories Ltd),0.22351594401895714
Seen in out of hours centre,0.2229609940899031
Diabetic on oral treatment,0.22272552019355313
GPPAQ hours in last week spent cycling - none,0.22152544062415136
Serum globulin,0.21859652700333582
Brillant AquaFlate all silicone catheter female 14Ch DA21...,0.21606584037677232
Hydro-Caine Gel (CliniSupplies Ltd),0.21606584037677232
Anusol cream (McNeil Products Ltd),0.21606584037677232
Isosorbide mononitrate 60mg modified-release capsules,0.21599257778530578
Clindamycin 75mg capsules,0.21516909651251862
TSH,0.21498924896190452
TRUEplus lancets 0.195mm/33gauge (Nipro Diagnostics (UK) ...,0.21484409816155287
Levemir Penfill 100units/ml solution for injection 3ml ca...,0.21484409816155287
"Hux D3 20,000unit capsules (Huxley Europe Ltd)",0.21438734518862224
Chronic long term disease management required,0.21438734518862224
GPPAQ hours in last week spent gardening/DIY - none,0.21438734518862224
Diabetic foot screen,0.21359904724014356
Right Deformity,0.2117446011382318
O/E - peripheral pulses L.leg,0.2117446011382318
O/E - peripheral pulses R.-leg,0.2117446011382318
Left Deformity,0.2117446011382318
[V]Administrative encounters,0.2116675557833405
Ramipril 10mg capsules,0.21118271246596443
Co-codamol 30mg/500mg capsules,0.2109506487105578
Letter from outside agency,0.2086456605723357
Paracetamol 500mg tablets,0.20756356286376798
Blood sample -> Lab NOS,0.20741837227491533
Insulatard InnoLet 100units/ml suspension for injection 3...,0.2059052261568048
Isosorbide mononitrate 20mg tablets,0.20520755603212693
Amlodipine 10mg tablets,0.20509829729521306
Patient advised about cardiovascular disorder,0.2018159808174539
Complan Shake oral powder 57g sachets chocolate (Nutricia Ltd),0.20137414403369916
Lithium carbonate 200mg modified-release tablets,0.20137414403369916
Cetrimide 0.5% cream,0.20137414403369916
Complan Shake Powder (Mixed Flavours) Sachets 4 x 57 gram sachets,0.20137414403369916
Laboratory result,0.20137414403369916
Vulnerable adult,0.20114984293236654
[D]Malaise,0.20114984293236654
Ramipril 1.25mg capsules,0.20008644413810106
Flucloxacillin 500mg capsules,0.19987235123387337
Mobility fair,0.199346643665817
Community acquired pneumonia,0.1992340820641837
Metrogel 0.75% gel (Galderma (UK) Ltd),0.19890200968241376
Salamol 100micrograms/dose inhaler CFC free (Teva UK Ltd),0.19763589688219818
Emergency appointment,0.1956485143756923
Atorvastatin 40mg tablets,0.19407025621953888
Glycopyrronium bromide 1mg tablets,0.19401117090383424
Urine ketone test negative,0.19305769531036746
Tolterodine 1mg tablets,0.19278242818973962
Atrial fibrillation annual review,0.18937596951659796
Immunofixation,0.1889897116682365
Azithromycin 250mg tablets,0.1889897116682365
Nifedipine 10mg modified-release capsules,0.18851105339497617
Lower urinary tract symptoms,0.18851105339497617
Piriformis syndrome,0.18851105339497617
Ventolin 100micrograms/dose Evohaler (GlaxoSmithKline UK ...,0.18746904017368554
O/E - visual acuity L-eye,0.18629377101788225
Laboratory procedures,0.18611690838963224
Herpes zoster vaccination,0.18602134628916778
Solpadol 30mg/500mg effervescent tablets (Sanofi),0.18506297299798735
Mometasone 50micrograms/dose nasal spray,0.18442010537039333
Aspirin 75mg dispersible tablets,0.18271614937538783
Brief intervention for physical activity declined,0.18202648996653126
Does drive a car,0.18202648996653126
Pelican Release non-sting adhesive remover aerosol 130460...,0.18165268795450296
"SenSura Mio ileostomy bag with filter, maxi 10421 Cut to ...",0.18165268795450296
Cervical spondylosis with radiculopathy,0.18019194609555217
Aerobic exercise 2 times/week,0.18019194609555217
Cervical spine ankylosis,0.18019194609555217
Psoriatic arthropathy NOS,0.18019194609555217
Chronic rhinitis NOS,0.18019194609555217
Plain X-ray sacro-iliac joint,0.18019194609555217
Protopic 0.03% ointment (Astellas Pharma Ltd),0.17962714623177367
Ultrasound scan of back,0.17962714623177367
Diprosalic 0.05%/3% ointment (Merck Sharp & Dohme Ltd),0.17962714623177367
Protopic 0.03% ointment (LEO Pharma),0.17962714623177367
Venlalic XL 75mg tablets (DB Ashbourne Ltd),0.17958970973586685
Extended hours access - enhanced services administration,0.17938956497520986
Dementia screening declined,0.17860939320877844
Ongoing Care Programme Approach review,0.17783572663601308
Normal vision,0.17783572663601308
Dental examination,0.17783572663601308
Divorced,0.17783572663601308
Cancer monitoring first letter,0.17783572663601308
Hearing normal,0.17783572663601308
QAdmissions risk emergency hospital admission next 12 months,0.1769551794692168
Enalapril 10mg tablets,0.17676928140669387
Serum IgM anticardiolipins level,0.17676928140669387
dsDNA binding autoantibody level,0.17676928140669387
Enalapril 5mg tablets,0.17676928140669387
Anti-nuclear factor,0.17676928140669387
Anti liver/kidney microsome type 1 antibody level,0.17676928140669387
Serum IgG anticardiolipins level,0.17676928140669387
Computer summary updated,0.17658425708087322
Bendroflumethiazide 5mg tablets,0.17632671367740882
Mesalazine 800mg gastro-resistant tablets,0.17509117737750948
DuoDERM Extra Thin dressing 7.5cm x 7.5cm square (ConvaTe...,0.17491551103595376
Ichthopaste bandage 7.5cm x 6m (Smith & Nephew Healthcare...,0.17491551103595376
O/E - Right diabetic foot - ulcerated,0.17319249966940672
Abnormal weight loss - symptom,0.17319249966940672
O/E - Left diabetic foot - ulcerated,0.17319249966940672
Aciclovir 5% cream,0.17319249966940672
Hearing loss,0.17199914562746163
AeroChamber Plus with adult mask (GlaxoSmithKline UK Ltd),0.17199914562746163
Follow-up resp. assessment,0.17199914562746163
Tinnitus,0.17199914562746163
Moderate smoker - 10-19 cigs/d,0.17102388990113382
BCSP faecal occult blood test normal,0.16973765929890383
Adalat LA 30 tablets (Bayer Plc),0.16846747212488974
Seen in rheumatology clinic,0.1683410670895391
Cardiovascular stress test usg dobutamine stress test prtcl,0.16804048677533057
Diabetic annual review,0.16725299938554417
FVC after bronchodilation,0.16716050055249546
FEV1/FVC ratio after bronchodilator,0.16716050055249546
FEV1 after bronchodilation,0.16716050055249546
Back pain without radiation NOS,0.1666389266917615
Levomepromazine 25mg tablets,0.1663114127880379
Trazodone 150mg tablets,0.1663114127880379
Lithium carbonate 400mg modified-release tablets,0.16616128755117585
Care Programme Approach review,0.16616128755117585
Nizoral 2% shampoo (Janssen-Cilag Ltd),0.16545573086235765
Adcal-D3 750mg/200unit caplets (Kyowa Kirin Ltd),0.16537414371500564
Elocon 0.1% ointment (Merck Sharp & Dohme Ltd),0.16482054220868939
Incision biopsy of skin,0.16482054220868939
Dermovate 0.05% ointment (GlaxoSmithKline UK Ltd),0.16482054220868939
Codeine 60mg tablets,0.16431838310394253
Influenza imm.advised in surg.,0.16199003636186893
GPPAQ not in employment,0.1619523041793653
Atorvastatin 20mg tablets,0.16057909346936844
Failed encounter NOS,0.16024433978107044
Injection of therapeutic substance into joint,0.15974811540410006
Swollen hand,0.15815953514671358
Diabetes monitoring admin.,0.15624585963627124
Gliclazide 80mg tablets,0.15603208353962
Shoulder tendonitis,0.15592951632150057
O/E - irregular pulse,0.15592951632150057
Clarithromycin 500mg tablets,0.15526714479965276
[D]Light-headedness,0.15493994646686465
O/E - cranial nerves,0.15493994646686465
O/E - BP reading: no postural drop,0.15493994646686465
ENT examination - NAD,0.15493994646686465
Dehydration,0.15493994646686465
O/E - coordination normal,0.15493994646686465
O/E - no nystagmus,0.15493994646686465
Zapain 30mg/500mg tablets (AMCo),0.15487185209353838
Valsartan 80mg capsules,0.15480059195467966
Seen in vascular clinic,0.1540917520977883
Systane Balance eye drops (Alcon Laboratories (UK) Ltd),0.15324279531421459
Lesion,0.15322286638028576
Prescription collected by family member,0.15322286638028576
[M]Squamous cell carcinoma NOS,0.15322286638028576
Difflam Oral Rinse 0.15% solution (Meda Pharmaceuticals Ltd),0.15322286638028576
Seborrhoeic keratosis,0.15238215659490695
Medication requested,0.15047576889586267
Referral for echocardiography,0.1489816186735203
Primary mesh repair of inguinal hernia,0.14817609429228662
Right Foot Pulse,0.14743780096853826
Left Foot Pulse,0.14743780096853826
Tildiem Retard 120mg tablets (Sanofi),0.14582093732772072
Hay fever - pollens,0.14582093732772072
ECG:left ventricle hypertrophy,0.14582093732772072
Bisoprolol 3.75mg tablets,0.14543269171933626
Other Attachment letter,0.1444336858269902
Champix 1mg tablets (Pfizer Ltd),0.14407947937686258
Patient offered choice of provider,0.14363601486106176
Seretide 125 Evohaler (GlaxoSmithKline UK Ltd),0.14356902655095305
Multidisciplinary case conference,0.14320884444708085
Blood sample taken,0.14225194038733457
[D]Jaw pain,0.1420465275264973
Shortec 5mg capsules (Qdem Pharmaceuticals Ltd),0.14089308516617594
Longtec 60mg modified-release tablets (Qdem Pharmaceuticals Ltd),0.14089308516617594
Serum TIBC,0.14007681277278797
Unsaturated iron binding capacity,0.14007681277278797
Chlorhexidine gluconate 0.2% mouthwash,0.13944469875386262
O/E - L.post.tib.pulse present,0.1370344169344968
O/E - R.post.tib.pulse present,0.1370344169344968
Ibuprofen 400mg tablets,0.1365600503498997
Telmisartan 20mg tablets,0.13527575143976345
Co-amilofruse 5mg/40mg tablets,0.134727300208492
Productive cough -green sputum,0.13284751394205552
Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets,0.13098539940044962
Influenza vaccination invitation short message service text message sent,0.13094539541935066
Abdominal aortic aneurysm screening,0.13094539541935066
Influenza vaccination invitation 1st SMS text message sent,0.13094539541935066
Self monitoring of blood glucose,0.12988118692639528
Percentage lymphocytes,0.12973763454359122
Percentage basophils,0.12973763454359122
Percentage neutrophils,0.12973763454359122
Percentage eosinophils,0.12973763454359122
Percentage monocytes,0.12973763454359122
Current smoker annual review,0.12967501701592485
Backache with radiation,0.12961747847893304
24 hr blood pressure monitoring,0.1285378612723556
Qvar 50 inhaler (Teva UK Ltd),0.12853786127235556
Salazopyrin EN-Tabs 500mg (Pfizer Ltd),0.12840211574798865
Acute cholecystitis,0.12826269590468797
Out of hours non practice note,0.12826269590468797
Over the counter aspirin therapy,0.1281776402410604
Advice about taking aspirin,0.1281776402410604
Patient reviewed,0.12813046588276722
Seretide 100 Accuhaler (GlaxoSmithKline UK Ltd),0.1280959210287813
Exemestane 25mg tablets,0.1280959210287813
New patient screen done,0.127957741528615
Alcohol intake,0.127957741528615
Total prosthetic replacement of knee joint using cement - Ma,0.12638219944795598
12 lead ECG,0.12379683463775387
Serum total cholesterol level,0.12316978400927114
Cough,0.12306759393295941
Serum vitamin level,0.12299299914117627
Opticrom Aqueous 2% eye drops (Sanofi),0.12299299914117627
Backache,0.12299299914117627
Diabetic dietary review,0.12245335352174513
Administration,0.12131763023422526
Urine sample sent to Lab,0.11960656197238095
Chest clear,0.1193183984572142
Letter encounter to patient,0.11923240317516198
Tegretol Prolonged Release 400mg tablets (Novartis Pharmaceuticals UK Ltd),0.11882064761784276
Movelat cream (Genus Pharmaceuticals Ltd),0.11857937888950831
Finacea 15% gel (Bayer Plc),0.11815847944079735
MSG:Has watering eyes,0.11815847944079735
"Closed fracture distal phalanx, toe",0.11815847944079735
Losartan 50mg tablets,0.11638451021598062
Metformin 500mg modified-release tablets,0.11631438327816568
Hyperparathyroidism,0.11630733269618264
Past medical history,0.11630733269618264
Summary report,0.11630733269618264
Temporary registration,0.11630733269618264
Address instruction,0.11630733269618264
Easyhaler Salbutamol sulfate 100micrograms/dose dry powde...,0.11582725354974549
Did not attend abdominal aortic aneurysm screening,0.11404214062860185
Consent status for immunisats.,0.11217851721883343
Hydrocortisone acetate 1% / Fusidic acid 2% cream,0.11153387775689487
Blood calcium level,0.11153387775689487
Tizanidine 2mg tablets,0.11099448588661709
Chronic kidney disease stage 3,0.10960778442673147
Dizziness symptom,0.10947493442284784
Dietary advice,0.10736513472059528
Urine looks cloudy,0.10552007736407788
Urine leucocyte test = +,0.10552007736407788
Urine blood test = +,0.10552007736407788
Urine protein test = +,0.10552007736407788
O/E - pulse rhythm regular,0.10461861227905311
Spironolactone 50mg tablets,0.10354402852971428
Fully mobile,0.10243886892014964
Tiotropium bromide 18microgram inhalation powder capsules,0.1010132318186534
Felodipine 2.5mg modified-release tablets,0.10084909624878513
Saturation of iron binding capacity,0.10067200470288744
Seen in general surgery clinic,0.09915137601674973
Olecranon bursitis,0.0991194558792643
Hydromol 2.5% cream (Alliance Pharmaceuticals Ltd),0.09900261693745971
BP Diastolic,0.09644876769254945
BP Systolic,0.09644876769254945
Xray Wrist Left,0.09634865132548265
Naseptin nasal cream (Alliance Pharmaceuticals Ltd),0.0959234630262999
DS 1500 Disability living allowance completed,0.09370193707396224
GSF supportive care stage 2 - increasing decline,0.09370193707396224
"Independant housing, not alone",0.09370193707396224
District nurse attends,0.09370193707396224
Preferred place of care - discussed with family,0.09370193707396224
Carer - mobile telephone number,0.09370193707396224
Hypertension annual review,0.09249731402211114
GPPAQ hrs in last week spent walking-1hr but less than 3hrs,0.09168076440670786
GPPAQ usual level of walking pace - steady,0.09168076440670786
Chronic kidney disease monitoring administration,0.09046333016689305
Hydrocortisone 0.5% cream,0.09010229201189962
Alogliptin 12.5mg tablets,0.09009124449676198
Well man health check,0.08971950076180209
Planned telephone contact,0.08888250849977442
Protein electrophoresis,0.08856696812366915
Serum immunoglobulin A1 level,0.08856696812366915
IgM,0.08856696812366915
Betamethasone 0.1% foam,0.08704078669757104
Pityriasis capitis - dandruff,0.08704078669757104
Cardicor 1.25mg tablets (Merck Serono Ltd),0.08704078669757104
Cardiological referral,0.08624275889595856
Nitromin 400micrograms/dose pump sublingual spray (Teva U...,0.08624038649210045
Nitromin 400micrograms/dose pump sublingual spray (Teva UK Ltd),0.08624038649210045
Percent predicted FEV1,0.08467082355682704
No incoordination,0.08432248526859037
Midodrine 5mg tablets,0.0836227228917446
Zoladex 3.6mg implant SafeSystem pre-filled syringes (Ast...,0.0836227228917446
MSG:Referral to colorectal surgeon,0.08218479019580688
Alcohol screen - AUDIT completed,0.08103741677997267
Letter received,0.07903431661204205
Clobetasol 0.05% ointment,0.07869202826611393
Chronic obstructive pulmonary disease monitoring 2nd letter,0.0768575894411262
Urine leucocyte test = negative,0.07667376970980788
Urine looks normal,0.07667376970980788
[V]Explanation of medication,0.07639709266198609
Algesal cream (Thornton & Ross Ltd),0.07507601334544389
No FH: Ischaemic heart disease,0.07474520023573088
Family history,0.07474520023573088
Laxido Orange oral powder sachets sugar free (Galen Ltd),0.0734596621948818
Wax in ear,0.07324833097541661
COPD self-management plan given,0.07304278820763703
Movicol Chocolate oral powder 13.9g sachets (Norgine Phar...,0.07257019379152796
Lives with relatives,0.07167560700737868
Breast neoplasm screen normal,0.07139180591031868
Hair loss,0.07072933194421913
Urine nitrite negative,0.07041254444199319
Asthma management plan given,0.07036728500451023
GPPAQ hours in last week spent walking - 3 hours or more,0.07027153977265743
GPPAQ usual level of walking pace - slow,0.07027153977265743
Estimated Glomerular Filtration Rate,0.06876745167356846
Potassium (serum),0.06876745167356846
Sodium (serum),0.06876745167356846
Urea (serum),0.06876745167356846
Creatinine (serum),0.06876745167356846
Clinical management plan agreed,0.0684834507322758
Lipitor 40mg tablets (Pfizer Ltd),0.06845920244810814
Diclomax SR 75mg capsules (Galen Ltd),0.06845920244810814
Alogliptin 25mg tablets,0.06845920244810814
Voltarol 1.16% Emulgel P (Novartis Consumer Health UK Ltd),0.06825577945797107
Trosyl 283mg/ml nail solution (Pfizer Ltd),0.06745721057304233
Influenza vaccination invitation 3rd SMS text message sent,0.06623209427304108
Influenza vaccination invitation third letter sent,0.06623209427304108
Cancer care review,0.06540207294193767
Aceclofenac 100mg tablets,0.06504662454645516
Diabetic retinopathy 12 month review,0.06467581290851453
Metformin 500mg tablets,0.06347997546527044
NHS Health Check declined,0.06137834606924976
"Osteoporosis, unspecified",0.06137834606924976
Cardiovascular disease risk assessment declined,0.06137834606924976
Diclofenac 100mg suppositories,0.06137834606924976
Bowel cancer screening declined,0.06136996232227738
Minor surgery information leaflet given,0.06060683833922875
Fenofibrate micronised 200mg capsules,0.060243353508357515
Optive Fusion 0.1% eye drops (Allergan Ltd),0.060243353508357515
Liquifilm Tears 1.4% eye drops (Allergan Ltd),0.059843759527110296
Dosulepin 25mg capsules,0.059777096775335714
Propranolol 80mg tablets,0.059777096775335714
Chlordiazepoxide 5mg capsules,0.059777096775335714
"[D]Nodule, subcutaneous",0.059741098078022484
Cutimed Protect cream (BSN medical Ltd),0.059412191106199205
Diabetes self-management plan agreed,0.05865547204037362
Provision written information abt diabetes & high HbA1c levl,0.05865547204037362
Asthma limiting activities,0.058456656756568144
Generalised arthritis,0.058456656756568144
Codeine 15mg tablets,0.05786142266157242
Sample sent to lab. for test,0.057741672686713603
Lyrica 150mg capsules (Pfizer Ltd),0.05752029106414647
Metformin 850mg tablets,0.05580986655001474
Venesection,0.05545994134732774
Clopidogrel 75mg tablets,0.054516266021268356
Tramadol 50mg capsules,0.054407566303568244
Serum total 25-hydroxy vitamin D level,0.05410845623767779
Monofilament foot sensation test,0.05207150569933927
Lab. test result abnormal,0.04961714890579958
Lyrica 300mg capsules (Pfizer Ltd),0.04832263923777505
Trusopt 20mg/ml eye drops (Santen UK Ltd),0.0464599492558947
Urine micr.:leucocytes present,0.0464599492558947
Betamethasone valerate 0.025% ointment,0.04636102503850814
Shingles vaccination invitation,0.04551592913457017
Letter encounter,0.04497703181374946
Olanzapine 5mg tablets,0.044444333145590376
Fexofenadine 180mg tablets,0.043872681343195497
Hydroxyzine 10mg tablets,0.043872681343195497
Insufficient sample,0.043848300272706496
Subclinical hypothyroidism,0.043848300272706496
Consent given to share patient data with specified 3rd party,0.043585501029347495
Asthma control test,0.041702926411713886
Therapeutic prescription,0.04136302339997822
Co-proxamol 32.5mg/325mg tablets,0.04136302339997822
Arthrotec 75 gastro-resistant tablets (Pfizer Ltd),0.04136302339997822
Fucidin 20mg/g cream (LEO Pharma),0.04136302339997822
Solaraze 3% gel (Almirall Ltd),0.04107766869039487
DNA hospital appointment,0.040977456370488774
Referral to NHS Diabetes Prevention Programme declined,0.039687268622672536
Referral for impaired glucose tolerance management offered,0.039687268622672536
Fexofenadine 120mg tablets,0.038915736739351114
Low mood,0.03839577419242024
Discussion,0.038392713768861
Seen in cardiac clinic,0.03776119935691069
Blepharitis,0.0367560330605885
Abdominal cavity hernia NOS,0.036551828063844445
O/E - hernia,0.036551828063844445
Naproxen 500mg gastro-resistant tablets,0.03581581931654443
Sitting blood pressure reading,0.035788100638801335
Ataxia,0.03496107801769603
[D]Headache,0.03496107801769603
MSG:General surgical referral,0.034947922045166946
O/E - painful arc,0.03329085173073362
MSG:Referral to renal physician,0.03312625417630137
Fenbid 5% gel (AMCo),0.03306566457462237
Adcal-D3 Lemon chewable tablets (ProStrakan Ltd),0.03224266164679657
MST Continus 15mg tablets (Napp Pharmaceuticals Ltd),0.032094743386312796
Mebeverine 135mg tablets,0.03205900896292846
Depo-Medrone 40mg/1ml suspension for injection vials (Pfi...,0.030992912776035775
Lidocaine 20mg/2ml (1%) solution for injection ampoules,0.030992912776035775
AUDIT-C score - frequency of drinking alcohol,0.030146364317015964
AUDIT-C score - units of alcohol drunk on a typical day,0.030146364317015964
AUDIT-C score-freq drunk 6+units (fem)/8+units (male) last yr,0.030146364317015964
[D]Rash and other nonspecific skin eruption,0.028876484542176895
Preferred place of death: care home,0.028413126745287287
Seen in oncology clinic,0.027922472510488294
Cellulitis of leg,0.026961723584714
No response to bowel cancer screening programme invitation,0.026259127123498205
Valsartan 160mg capsules,0.02621755640206791
C/O - a headache,0.026193878923868485
O/E - tympanic temperature,0.025286639381161047
BCSP faecal occult blood testing incomplete participation,0.024807308091976708
Seen in pain clinic,0.024592845494150972
Humulin I 100units/ml suspension for injection 3ml cartri...,0.02333358654243467
Informed consent for procedure,0.02162233518888361
Aripiprazole 5mg tablets,0.02011042449376625
Other referral,0.019495502611902527
Seborrhoeic dermatitis,0.016505332989954824
Agreeing on health professional actions in care plan,0.015811836793388254
Alcohol intake above recommended sensible limits,0.015811836793388254
Under care of respiratory physician,0.015811836793388254
Agreeing on patient actions in care plan,0.015811836793388254
Emergency contact details,0.015811836793388254
Emergency health care plan,0.015811836793388254
Health education offered,0.014353815928202715
Butec 20micrograms/hour transdermal patches (Qdem Pharmac...,0.014222193059082469
O/E - pulse rate,0.013981347231563857
Serum C reactive protein level,0.01369861600690736
Ibuprofen 400mg capsules,0.01330653711537444
Home visit,0.013102110025492997
Magnetic resonance imaging of brain,0.013098788073830012
Eplerenone 25mg tablets,0.01255437328909692
Tiredness symptom,0.010870643756343168
Patient health questionnaire (PHQ-9) score,0.010843651968130974
Patient on maximal tolerated antihypertensive therapy,0.010437756119695218
Buprenorphine 5micrograms/hour transdermal patches,0.010406153930257456
Fultium-D3 800unit capsules (Internis Pharmaceuticals Ltd),0.009824066289907674
Mammography normal,0.009774340183428265
Apixaban 2.5mg tablets,0.009580527772025033
Questionnaire letter,0.009456811736361405
Unknown read term,0.009456811736361405
H/O: rheumatoid arthritis,0.009456811736361405
Mobility poor,0.009456811736361405
Widowed,0.009456811736361405
"Religion, none",0.009456811736361405
Retired,0.009456811736361405
Impaired mobility,0.009456811736361405
H/O: arthritis,0.009456811736361405
Seen in respiratory clinic,0.009362409637422686
Colecalciferol 400unit / Calcium carbonate 1.5g chewable tablets,0.008826287256903598
Exercise grading,0.008726975618141425
Stalevo 100mg/25mg/200mg tablets (Orion Pharma (UK) Ltd),0.008659262577812021
Rivastigmine 1.5mg capsules,0.008659262577812021
Dermol 500 lotion (Dermal Laboratories Ltd),0.008526397060773294
Adalat LA 20 tablets (Bayer Plc),0.007974300527226585
GPPAQ hrs in last wk spent gardening/DIY-1hr but less than 3hrs,0.007138095435529235
"Microscopy, culture and sensitivities",0.005814253225299715
Gaviscon Advance oral suspension aniseed (Reckitt Benckis...,0.004290359476038286
Blood oxygen saturation,0.0035564002209108603
Clinical document,0.0030290583472480925
Magnetic resonance imaging,0.002348786528552027
Co-codamol 15mg/500mg capsules,0.0021236151768900258
Ferrous sulfate 200mg tablets,0.0017270584700382896
Has an itchy eye,0.0008610328520222628
GP Consultation,0.0002875488860789588
Buspirone 10mg tablets,0.0
Stroke/CVA annual review,0.0
Matrifen 50micrograms/hour transdermal patches (Teva UK Ltd),0.0
Erythromycin stearate 500mg tablets,0.0
Doxadura 2mg tablets (Discovery Pharmaceuticals),0.0
Productive cough NOS,0.0
Pethidine 50mg tablets,0.0
Benzydamine 3% cream,0.0
O/E - touch sensation,0.0
Spinal plexus injury,0.0
Unable to perform spirometry,0.0
"Colecalciferol 1,000unit capsules",0.0
Coronary heart disease monitoring 2nd letter,0.0
Pregabalin 300mg capsules,0.0
Serum RNP 68 antibody concentration,0.0
Vitamin B12 deficiency,0.0
Anxiety with depression,0.0
Ear examination - abnormal,0.0
Chronic obstructive airways disease,0.0
Appt cancelled by patient,0.0
Heterosexual,0.0
Nucleated red blood cell count,0.0
Diabetic peripheral neuropathy screening,0.0
Allevyn Gentle Border dressing 7.5cm x 7.5cm (Smith & Nep...,0.0
Phenoxymethylpenicillin 250mg/5ml oral solution,0.0
Scabies,0.0
Step down change in asthma management plan,0.0
Health ed. - cervical cytology,0.0
Disease modifying antirheumatic drug therapy initiated,0.0
23-12-15: Craniotomy and Evacuation of Right Frontal ICH. 26-12-15: Tracheostomy,0.0
Percentage of predicted forced vital capacity,0.0
Menopause,0.0
Aveeno bath oil (Johnson & Johnson Ltd),0.0
Blood transfusion,0.0
Amoxicillin 250mg/5ml oral suspension,0.0
Tapentadol 50mg modified-release tablets,0.0
Church of England,0.0
Diabetes UK diabetes risk score,0.0
Alcohol leaflet given,0.0
Zolmitriptan 5mg/0.1ml nasal spray unit dose,0.0
Otitis media NOS,0.0
Z1763,0.0
Prescription of respiratory disease rescue medication,0.0
Instillagel gel (CliniMed Ltd),0.0
O/E - normal respiration,0.0
Weber type C fracture,0.0
Amiodarone 200mg tablets,0.0
Anusol ointment (Church & Dwight UK Ltd),0.0
Aymes Complete liquid banana (Aymes International Ltd),0.0
NHS Health Check invitation second letter,0.0
Nausea present,0.0
Myositis unspecified,0.0
"Hyperten, abnorm renal/liver funct, stroke, BLED score",0.0
Vision adequate with aid,0.0
Hyperthyroidism,0.0
Tenif 50mg/20mg modified-release capsules (AstraZeneca UK...,0.0
Oilatum cream (GlaxoSmithKline Consumer Healthcare),0.0
Did not attend retinal screening,0.0
Patient not aware of diagnosis,0.0
Power of attorney,0.0
Negotiated date for cessation of smoking,0.0
Relvar Ellipta 92micrograms/dose / 22micrograms/dose dry ...,0.0
Ro antibody level,0.0
Urine screen normal,0.0
Lumigan 300micrograms/ml eye drops (Allergan Ltd),0.0
ECG: atrial fibrillation,0.0
Oxycodone 5mg modified-release tablets,0.0
Bisexual,0.0
Declined referral to physical exercise programme,0.0
Sodium chloride 0.9% nebuliser liquid 2.5ml unit dose vials,0.0
Alendronic acid 70mg / Colecalciferol 70microgram tablets,0.0
Full thickness rotator cuff tear,0.0
O/E - visual acuity L-eye =6/9,0.0
Urine calcium/creatinine ratio,0.0
MSG:Referral to urology special interest general practitione,0.0
Chromatin immunoglobulin G antibody level,0.0
Ankle X-ray,0.0
Drug Rx stopped-medical advice,0.0
O/E - temperature normal,0.0
Total time smoked,0.0
NovoRapid FlexPen 100units/ml solution for injection 3ml ...,0.0
Asthma control step 1,0.0
Quinapril 20mg tablets,0.0
Anusol HC suppositories (McNeil Products Ltd),0.0
Dapsone 50mg tablets,0.0
Risperidone 2mg tablets,0.0
Fracture of radius NOS,0.0
Total prosthetic replacement of hip joint NOS,0.0
Plain X-ray hip joint normal,0.0
"Typhoid vaccine (live, oral, strain ty21a) gastro-resistant capsules",0.0
MicardisPlus 40mg/12.5mg tablets (Boehringer Ingelheim Ltd),0.0
Obtaining consent,0.0
Adult safeguarding concern,0.0
MSG:Fast track referral,0.0
Thyroid function test,0.0
"BD Micro-Fine + lancets 0.3mm/30gauge (Becton, Dickinson ...",0.0
Primary prevention of cardiovascular disease,0.0
Allevyn Adhesive dressing 7.5cm x 7.5cm square (Smith & N...,0.0
Pramipexole 1.05mg modified-release tablets,0.0
Victoza 6mg/ml solution for injection 3ml pre-filled pen ...,0.0
Erythematous conditions,0.0
Reports - administration,0.0
Pneumococcal vaccination administration,0.0
O/E - diabetic maculopathy absent both eyes,0.0
Rotator cuff complete rupture,0.0
Hand X-ray,0.0
