,importance
Patient advised about alcohol,0.00022159014183124705
12 lead ECG,0.0002213485762242514
Prescription by another organisation,0.000221094100528748
Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets,0.0002209425777492868
[X]Other chronic pain,0.0002203201922615311
Lyrica 300mg capsules (Pfizer Ltd),0.00022021931933730645
Dihydrocodeine 60mg modified-release tablets,0.0002192824795696753
Imuran 50mg tablets (Aspen Pharma Trading Ltd),0.00021852446157318231
Diabetes self-management plan agreed,0.00021832366714471285
Gaviscon Peppermint Liquid Relief (Reckitt Benckiser Heal...,0.00021806323692710522
NovaLife 1 soft convex colostomy bag midi 971-34 Cut to f...,0.0002179277839942474
Morphgesic SR 10mg tablets (AMCo),0.00021755536888687138
Diabetes monitor.verbal invite,0.00021747664836355867
Peptac liquid peppermint (Teva UK Ltd),0.00021738885200483824
Voltarol 1.16% Emulgel P (Novartis Consumer Health UK Ltd),0.00021719538627179306
Bezalip Mono 400mg modified-release tablets (Teva UK Ltd),0.0002171433367806979
Seborrhoeic dermatitis,0.00021706810813845227
[M]Meningioma NOS,0.0002165491520026946
Dovobet gel (LEO Pharma),0.00021601599128106996
Asthma never causes daytime symptoms,0.00021590375483886119
Shortness of breath symptom,0.00021566704646016482
Phenytoin sodium 100mg capsules,0.00021563847501667767
Canesten Combi 500mg pessary and 2% cream (Bayer Plc),0.00021495962706670317
Morphine 30mg modified-release tablets,0.00021444227733361185
Excepted from COPD quality indicators: Informed dissent,0.0002143833048347968
Moderate frailty,0.00021373313841462784
Hypothyroidism,0.00021344967716229737
Referral to gastroenterologist,0.00021314535080408026
Manevac granules (Meda Pharmaceuticals Ltd),0.0002125286175156043
VitA-POS eye ointment preservative free (Scope Ophthalmic...,0.00021247734893259745
Fesoterodine 4mg modified-release tablets,0.00021242096645098513
Sustanon 250mg/1ml solution for injection ampoules (Aspen...,0.00021238428595498284
Vasovagal symptom,0.00021227224579747523
Amoxicillin 250mg capsules,0.00021195005606033755
Voltarol 1.16% Emulgel (Novartis Consumer Health UK Ltd),0.000211619131312475
Caverject 40microgram powder and solvent for solution for...,0.00021138590289959618
Pain in wrist,0.0002112018563738572
Clinical management plan review,0.00021113541929896213
Referral letter,0.0002108693436280039
Flecainide 100mg tablets,0.00021059155160103762
Patient address ? correct,0.00021045457319787887
Mobility fair,0.00021019287484258574
Anusol HC ointment (McNeil Products Ltd),0.00021002034497185707
Irbesartan 150mg tablets,0.00020963724452402203
Forced vital capacity - FVC,0.000209277652920223
Breast neoplasm screen normal,0.000208956459575082
Impaired glucose regulation monitoring invitation 1st letter,0.00020884432716648089
H/O: operation,0.00020852296327692775
Lumigan 100micrograms/ml eye drops (Allergan Ltd),0.00020851755711561885
Bisoprolol 7.5mg tablets,0.0002085144009325135
Lumigan 300micrograms/ml eye drops (Allergan Ltd),0.00020838032389135211
Mild cognitive impairment,0.00020834879131977752
Bimatoprost 100micrograms/ml eye drops,0.00020825506909710132
OxyContin 15mg modified-release tablets (Napp Pharmaceuti...,0.00020812421871899456
Planned telephone contact,0.0002080798511966995
Hydroxyzine 25mg tablets,0.00020778871958555397
Chest pain,0.00020723466462089165
Gaviscon Advance Mint chewable tablets (Reckitt Benckiser Healthcare (UK) Ltd),0.000206560515024391
Out of hours consultation at surgery,0.00020619909683043623
Venlalic XL 150mg tablets (Ethypharm UK Ltd),0.00020614838101724143
C/O: a pain,0.00020571276123253928
Conotrane cream (LEO Pharma),0.0002056492767299052
H/O: fracture,0.00020555705417629912
Foot X-ray,0.00020523613102176088
Screening status,0.0002050772327862391
Arthralgia of knee,0.00020436716428773696
Renal colic - acute,0.00020426439417959753
Haemorrhoids,0.00020415452286922444
Hip osteoarthritis NOS,0.0002039192575757019
Actinic keratosis,0.0002038765368267102
Seen by dentist,0.0002038002825027899
TIA/ ? stroke,0.0002033410004954017
Paronychia,0.00020293861631031008
Dermol cream (Dermal Laboratories Ltd),0.00020253829503164887
Eye symptoms,0.0002024514781208092
Glucophage SR 500mg tablets (Merck Serono Ltd),0.00020244863655503162
Lyrica 75mg capsules (Pfizer Ltd),0.00020243150187552436
Diphenhydramine 50mg tablets,0.00020240379005870745
Patient's next of kin,0.0002022799829610728
Opticians,0.0002014897082156765
Diclofenac 2.32% gel,0.0002001816931708684
Tadalafil 20mg tablets,0.00019989479074605953
Hypertension monitor.chck done,0.00019982532900524177
Oxycodone 20mg modified-release tablets,0.00019919230062050858
Spironolactone 25mg tablets,0.00019890490422828786
No relevant FH: family history,0.00019874664515631604
Hyperlipidaemia NOS,0.00019869517145417836
MSG:Eye care,0.0001983070567924999
Mammography - screening,0.00019764415164717636
Statin prophylaxis,0.0001976181152135505
Duloxetine 60mg gastro-resistant capsules,0.00019759201283146093
Cyanocobalamin 50microgram tablets,0.00019706171636325832
Referral for echocardiography,0.00019691064447611536
Failed encounter - SMS text message delivery failure,0.00019617794871966296
NHS Diabetes Prevention Programme completed,0.00019562906740946796
Venaxx XL 75mg capsules (AMCo),0.00019551784064063916
Other reconstruction of joint,0.000195029811406166
Co-tenidone 50mg/12.5mg tablets,0.00019458963209592948
Home visit request by relative,0.0001945080721777437
MSG:Referral to upper gastrointestinal surgeon,0.0001944484578638439
Patient de-registration,0.00019411628424897105
Referral to surgeon,0.00019403796959344957
Canesten HC cream (Bayer Plc),0.000193898609012322
Coronary heart disease monitoring 2nd letter,0.0001938810155527244
Adverse reaction to Colchicine,0.00019374758340571932
ECG,0.00019351378519713043
Chest infection,0.00019324947532535928
Scheriproct ointment (Bayer Plc),0.0001931357053924388
Dexamethasone 2mg tablets,0.00019303842189064173
[V]Person consulting for explanatn of investigation findings,0.00019289362604220893
First outpatient appointment date,0.00019288513377006635
CosmoCol Lemon and Lime Flavour oral powder sachets (Stir...,0.00019268212138035074
Tiotropium bromide 18microgram inhalation powder capsules...,0.0001922387583517593
Simple mastectomy,0.00019201034241721088
Venlafaxine 75mg tablets,0.00019191736728245068
Diclofenac sodium 25mg gastro-resistant tablets,0.00019191029121231004
Otitis externa NOS,0.00019183458062033297
Patient looks well,0.000191819130060337
Ispaghula husk 3.5g effervescent granules sachets gluten free sugar free,0.00019170696127858737
Ear pain,0.0001915668717216388
Drug compliance good,0.00019119656411851474
Minor surgery done - injection,0.00019048380161667972
Interpreter not needed,0.0001902450269515631
Paracetamol 250mg/5ml oral suspension,0.00018997346749935248
Computer summary updated,0.0001891560836641888
Asthma monitor phone invite,0.0001890053933342949
O/E - rate of respiration,0.0001888831327855291
Ciprofloxacin 250mg tablets,0.0001886366915006605
Goserelin 10.8mg implant pre-filled syringes,0.00018834532703202716
Donepezil 10mg tablets,0.00018777550374988742
Betamethasone valerate 0.1% / Fusidic acid 2% cream,0.00018754514075160106
Qvar 100micrograms/dose Easi-Breathe inhaler (Teva UK Ltd),0.00018728676890040542
Oxybutynin 5mg modified-release tablets,0.00018662041855592917
Irbesartan 75mg tablets,0.0001864665762887984
Carpal tunnel release,0.0001863628728757057
Phenoxymethylpenicillin 250mg tablets,0.0001863607861292444
Coracten XL 60mg capsules (UCB Pharma Ltd),0.00018606302552923396
Referral to prostate assessment clinic,0.00018576923601457045
Olanzapine 5mg tablets,0.00018545693194221724
Does not have a carer,0.00018538584752050878
Seasickness,0.00018519055022464748
JBS cardiovascular disease risk >20% up to 30% ov next 10 yr,0.00018508040414333537
Salbutamol 5mg/2.5ml nebuliser liquid unit dose Steripoul...,0.0001850278427918027
Smoking cessation milestones,0.00018499882864295923
Cardiological referral,0.00018489150029655837
SpeediCath Compact catheter female 12Ch 28582 (Coloplast Ltd),0.00018468275412010534
Pain,0.00018442695468973426
Hydro-Caine Gel (CliniSupplies Ltd),0.00018409786197623752
Choose and book referral,0.00018407247038272628
Spironolactone 100mg tablets,0.00018356848349484388
Levothyroxine sodium 50microgram capsules,0.00018338979876499154
Simpla S2 non-drainable night drainage bag 320902 2litre ...,0.0001832329492104219
Hydrocortisone 0.5% cream,0.00018312341494433273
MSG:Referral to orthopaedic surgeon,0.00018279724418207406
Trazodone 50mg/5ml oral solution sugar free,0.00018269318560634168
Moxonidine 300microgram tablets,0.00018265808741358918
Dansac GX-tra Seals 725-20/30 20mm (Dansac Ltd),0.00018014346963817773
Easyhaler Salbutamol sulfate 200micrograms/dose dry powde...,0.00017937365095782338
Latanoprost 50micrograms/ml / Timolol 5mg/ml eye drops,0.00017927824376217803
"Chron obstruct pulmonary dis wth acute exacerbation, unspec",0.0001792309960376084
DMARD information leaflet given - enhanced services administ,0.0001791539486180862
Nova Mini colostomy bag 803-25 25mm Opaque (Dansac Ltd),0.00017909963702946523
Hypertens.monitor phone invite,0.00017854182692407503
Digoxin 125microgram tablets,0.00017842786416450384
Tiotropium bromide 2.5micrograms/dose solution for inhala...,0.00017810308984249462
British or mixed British - ethnic category 2001 census,0.00017809391971571043
[V]Issue of medical certificate,0.00017795132729816462
Pioglitazone 15mg tablets,0.00017773896584401117
NovaLife 1 colostomy bag midi 901-35 Cut to fit 35mm-55mm...,0.0001774124134601408
Adalat LA 30 tablets (Bayer Plc),0.00017741075610353693
Assessment for dementia,0.0001773032745153453
Linagliptin 5mg tablets,0.0001764134771729722
Clonidine 25microgram tablets,0.00017635112129765838
Impression urostomy bag 1483 22mm Transparent (Hollister ...,0.00017617391957400322
Calcichew D3 Forte chewable tablets (Takeda UK Ltd),0.00017599269983461369
Adizem-XL 180mg capsules (Napp Pharmaceuticals Ltd),0.00017582750216199082
Shave excision of lesion of skin NEC,0.00017577822452857254
Adalat retard 10mg tablets (Bayer Plc),0.00017543160947358245
Dovobet ointment (LEO Pharma),0.00017516435319669477
IHD - Ischaemic heart disease,0.00017500442636154146
Advice to GP to start patient medication,0.00017492333553747184
Coronary heart disease annual review,0.0001747922905126719
NHS Health Check invitation third letter,0.0001747607254521692
Decompression of spine NOS,0.00017401456131591026
Sulfasalazine 500mg gastro-resistant tablets,0.00017389807681267815
Rosuvastatin 5mg tablets,0.00017386142881487397
Quetiapine 25mg tablets,0.00017335160870980663
Calcipotriol 50micrograms/ml scalp solution,0.00017323626610558693
Temazepam 10mg tablets,0.00017295821605990203
Urine looks normal,0.0001726825609194239
Palliative care plan review,0.00017248791244873785
Suppurative and unspecified otitis media,0.0001724666828440177
Nose bleed symptom,0.00017236634439676192
Aviva testing strips (Roche Diabetes Care Ltd),0.00017209325699492163
Doublebase Gel (Pump Dispenser),0.0001719365550872899
Seasonal influenza vaccination given by pharmacist,0.00017180401881648294
Acute exacerbation of chronic obstructive airways disease,0.00017125346102554801
Marital state unknown,0.00017086572465211934
Montelukast 10mg tablets,0.0001708650472215703
Migraine,0.0001703281913416614
Timolol 0.25% eye drops,0.00017006914446525547
Peptac liquid aniseed (Teva UK Ltd),0.00017001766399747146
Spondylosis NOS,0.00016994512878001572
Chronic kidney disease monitoring administration,0.00016984212657554734
Psoriasis NOS,0.00016977254226866373
Stemetil 5mg tablets (Sanofi),0.0001696485201611075
"Nystan 100,000units/ml oral suspension (ready mixed) (Bri...",0.00016957334707249212
Hypertension screen admin.,0.0001694827652506376
MSG:[D]Abdominal pain,0.00016935989788740633
Shoulder X-ray,0.00016933258150279702
Magnetic resonance imaging of lumbar spine,0.0001693254183394987
Wears glasses,0.00016929985810013954
Priadel 400mg modified-release tablets (Sanofi),0.0001690572739734355
Nebivolol 2.5mg tablets,0.0001688584174293394
Gaviscon Advance oral suspension peppermint (Reckitt Benc...,0.00016864365072455075
DuoTrav 40micrograms/ml / 5mg/ml eye drops (Alcon Laborat...,0.00016804519808458259
Betnovate 0.1% ointment (GlaxoSmithKline UK Ltd),0.00016801098792425552
Health ed. - diet,0.00016784028892062624
Expected FEV1,0.00016765861895416657
Clinitas Carbomer 0.2% eye gel (Altacor Ltd),0.00016757754974287305
OOH attendance note,0.0001670812555549222
Atrial fibrillation and flutter,0.00016685744331328492
Fucibet cream (LEO Pharma),0.00016657916292768592
Aveeno cream (Johnson & Johnson Ltd),0.00016651573432204417
Paroxetine 10mg tablets,0.00016645334216305982
Gastroenterology,0.00016636987352666708
Bicalutamide 50mg tablets,0.00016636557951541327
MSG:Referral to diabetes structured education programme,0.000165795929558623
Herpes zoster vaccination,0.00016569225689070158
Easyhaler Beclometasone 200micrograms/dose dry powder inh...,0.00016555155199052168
Clinic B monitoring 1st letter,0.00016545664986705256
Aceclofenac 100mg tablets,0.00016532657567386677
Corsodyl 0.2% mouthwash alcohol free (GlaxoSmithKline Con...,0.00016528650972667716
Ibuleve Maximum Strength 10% gel (Dendron Ltd),0.0001652378445937543
Discharged from accident and emergency,0.00016477830866826578
Ventolin 200micrograms/dose Accuhaler (GlaxoSmithKline UK...,0.0001647330993049667
Herpes zoster vaccination offered,0.00016468862613486248
Tiotropium bromide 18microgram inhalation powder capsules with device,0.0001644442392297985
Discharge from dietetics service,0.00016413600128189834
Lumecare Hypromellose 0.3% eye drops 0.5ml unit dose (Med...,0.00016410651793455241
White British - ethnic category 2001 census,0.00016410147909878784
Evacal D3 1500mg/400unit chewable tablets (Teva UK Ltd),0.00016406967639216757
Timoptol 0.5% eye drops (Santen UK Ltd),0.00016386847236738434
Nifedipine 10mg modified-release capsules,0.0001637616579077513
Diabetic on oral treatment,0.00016350434075045753
Medical report received from hospital,0.0001633542670288045
Chaperone offered,0.00016333145208104053
O/E - L.dorsalis pedis present,0.00016325746383570003
Calcium lactate 300mg tablets,0.00016300295410316373
Carmellose 0.5% eye drops 0.4ml unit dose preservative free,0.00016278497479914314
Biceps tendinitis,0.0001625400465415003
Pregabalin 75mg capsules,0.00016241527789052635
Systane Gel eye drops (Alcon Laboratories (UK) Ltd),0.00016236029125307554
Ibuprofen 600mg tablets,0.000162337371700069
High risk drug monitoring,0.00016210093573601361
Long term condition care planning invitation,0.0001615171799391162
B12 injections - at surgery,0.00016111844652825306
Canagliflozin 300mg tablets,0.00016109427338879993
Lidocaine 100mg/5ml (2%) solution for injection ampoules,0.00016107023327853584
Trusopt 20mg/ml eye drops (Santen UK Ltd),0.00016092777836360114
Smoking cessation advice declined,0.00016090034682403608
Inhaler technique - good,0.0001608032351601932
Primary cemented total knee replacement,0.00016080009110198298
DEXA - Dual energy X-ray photon absorptiometry,0.00016072091123362249
Adcal-D3 Lemon chewable tablets (Kyowa Kirin Ltd),0.000160697010797456
Alcohol intake above recommended sensible limits,0.00016041230530702483
Capsaicin 0.025% cream,0.00016033288216152236
Hand pain,0.0001602308271485871
Salbutamol 2.5mg/2.5ml nebuliser liquid unit dose vials,0.0001599451139924727
Senile macular degeneration,0.0001598843308760267
Angitil XL 240 capsules (Ethypharm UK Ltd),0.00015954218560020633
Phenergan 25mg tablets (Sanofi),0.00015933041566361473
On gold standards palliative care framework,0.00015929011176272318
Neuropathic pain,0.0001592117099448831
Fluticasone Propionate Aqueous nasal spray 0.05 % (150 dose spray),0.00015911786572017628
Predsol 0.5% ear/eye drops (Focus Pharmaceuticals Ltd),0.00015897663233255317
New patient screen done,0.00015851180390684738
"Osteoarthritis NOS, of knee",0.00015818207161562138
Hospital inpatient,0.00015799292413617026
Moderate drinker,0.00015791355207497358
BuTrans 20micrograms/hour transdermal patches (Napp Pharm...,0.00015769455387378497
Physiotherapist,0.00015750693830806148
Patient on maximal tolerated therapy for diabetes,0.00015726144595011466
Medication recommenced,0.00015718821726000214
Advice,0.00015697615918106858
Tegretol Prolonged Release 200mg tablets (Novartis Pharmaceuticals UK Ltd),0.0001567500198189095
CAT scan,0.00015671007610074667
Matrifen 12micrograms/hour transdermal patches (Teva UK Ltd),0.00015658986091089252
Diet poor,0.0001565430590988881
Hypertension six month review,0.00015626352121832357
Valsartan 160mg capsules,0.00015603613429481433
Asthma medication review,0.00015586113846315682
Lichen planus,0.00015584363422618854
OxyContin 10mg modified-release tablets (Napp Pharmaceuti...,0.0001551008605084427
Co-careldopa 12.5mg/50mg tablets,0.000154927305363181
Cardiovascular disease risk assessment first letter,0.00015489146927550077
BCSP faecal occult blood testing incomplete participation,0.00015487136690762017
OxyNorm 5mg capsules (Napp Pharmaceuticals Ltd),0.00015429559823971705
Glaucoma NOS,0.00015424994129932158
Ankle swelling symptom,0.0001541964682471568
Rheumatology drug monitoring,0.00015414182362350043
[D]Clicking thumb,0.00015405222490254644
O/E - R.post.tib.pulse present,0.00015403642520565348
Timoptol-LA 0.25% ophthalmic gel-forming solution (Santen...,0.00015315151946050293
Asthma control step 3,0.000152747333197686
Senna 7.5mg/5ml oral solution sugar free,0.00015271588393247563
MSG:Referral to vascular surgeon,0.00015204749998426383
O/E - Right diabetic foot at moderate risk,0.00015156748923908026
Cannulation site irritation,0.00015104251693785872
Patient advised about cardiovascular disorder,0.0001509782247683989
Statin declined,0.0001509681068844131
Takes inadequate exercise,0.00015090116088454117
Bonjela Original gel (Reckitt Benckiser Healthcare (UK) Ltd),0.0001507709707593786
Mirabegron 50mg modified-release tablets,0.00015059630743926956
Loss of taste,0.00015037636788212542
[SO]Rotator cuff,0.0001502030066569061
Prednisolone acetate 1% eye drops,0.00014996935302947343
Golfer's elbow,0.0001499492719474416
Genius gluten free white bread sliced (Genius Foods Ltd),0.0001499349012945456
Nortriptyline 25mg tablets,0.00014957542923102506
Not interested in stopping smoking,0.00014952426394566402
O/E - Left diabetic foot at high risk,0.00014940189045939222
Temazepam 20mg tablets,0.0001491825454758282
Thiamine 100mg tablets,0.00014900759797144308
General surgery,0.00014898878599477693
Advice about weight,0.00014871442533739618
Terbinafine 250mg tablets,0.00014863691621262387
Lamotrigine 50mg tablets,0.00014786135358971713
Omeprazole 20mg gastro-resistant capsules,0.0001478484147083789
Lifestyle advice regarding diet,0.00014784339022139267
Heart rate,0.00014737527273621842
Hydromoor 0.3% eye drops 0.4ml unit dose preservative free (Moorfields Pharmaceuticals),0.00014736843882568167
"Complete tear, shoulder joint",0.0001473546840472745
Self-referral to accident and emergency department,0.00014722739945086094
Diclofenac sodium 3% gel,0.00014722297258188715
Fluticasone propionate 50micrograms/dose nasal spray,0.0001470179137926434
Impingement syndrome of shoulder,0.00014688852430020942
Diprobase cream (Bayer Plc),0.0001466249531228241
Paracetamol 250mg/5ml oral suspension sugar free,0.0001465663953895257
Blepharitis,0.00014645581933588655
O/E - L.post.tib.pulse present,0.0001463411396828145
Spirometry screening,0.00014619750191162983
Referral to cataract clinic,0.0001461866128891721
Digoxin 62.5microgram tablets,0.000145963904467469
Fexofenadine 120mg tablets,0.00014588062035274978
Doxazosin 4mg modified-release tablets,0.00014585749832742663
Timolol 0.25% eye gel,0.00014580691284532036
Plain X-ray hip joint,0.00014580125187931654
No consent for seasonal influenza vaccination,0.00014576121581042422
Nocturnal cough / wheeze,0.00014573103758573405
Kliofem tablets (Novo Nordisk Ltd),0.00014565862617600233
Ultrasound scan requested,0.0001451658612479028
23-12-15: Craniotomy and Evacuation of Right Frontal ICH. 26-12-15: Tracheostomy,0.00014514978943939988
Viazem XL 240mg capsules (Thornton & Ross Ltd),0.00014498894740242818
Nitrofurantoin 100mg capsules,0.00014490251003832129
Hypromellose 0.5% eye drops,0.0001447290893118244
Travoprost 40micrograms/ml / Timolol 5mg/ml eye drops,0.00014472810973190775
Colecalciferol 400unit / Calcium carbonate 1.5g chewable tablets,0.00014463267444060282
Speedicath catheter male 16Ch 28416 (Coloplast Ltd),0.00014454778021552969
Excepted from COPD quality indicators: Patient unsuitable,0.00014429473347007878
Erythrocin 250 tablets (AMCo),0.00014419827878710446
Ankylosing spondylitis,0.00014346869266501657
Provision written information abt diabetes & high HbA1c levl,0.00014330120318328105
Abdomen examined - NAD,0.0001428692645582482
Naproxen 375mg gastro-resistant tablets,0.000142510679090745
FVC after bronchodilation,0.000142264471925045
Caverject 20microgram powder and solvent for solution for...,0.00014221521181438312
Oxycodone 10mg capsules,0.00014217820911108041
Referral to smoking cessation service declined,0.00014201091950919587
Nifedipine 20mg modified-release capsules,0.00014190129175193486
Spiriva Respimat 2.5micrograms/dose solution for inhalati...,0.00014172334982786593
Ramipril 10mg tablets,0.0001416879513077313
Thumb pain,0.00014159148384725026
Fybogel Lemon 3.5g effervescent granules sachets SF (Reck...,0.0001415084470276393
Unilet ComforTouch lancets 0.375mm/28gauge (Owen Mumford Ltd),0.00014111783742999344
Brief intervention for physical activity offered,0.00014107520260295422
Ketoprofen 200mg modified-release capsules,0.00014099952583187186
Movelat gel (Genus Pharmaceuticals Ltd),0.00014099746237788825
Refer for imaging,0.00014090629264228063
Resp. system examined - NAD,0.0001400649438797421
Stress at home,0.0001397952089566525
Feels unwell,0.00013956876508401702
Calceos 500mg/400unit chewable tablets (Galen Ltd),0.00013940644545269314
Fexofenadine 180mg tablets,0.00013932964968616911
Appointment date,0.00013922167032347286
GSF supportive care stage 1 - advancing disease,0.00013897180981329592
Flu like illness,0.00013886205904273428
Matrifen 75micrograms/hour transdermal patches (Teva UK Ltd),0.0001387181393896166
Asthma management plan given,0.0001386479493508323
Epididymitis,0.00013842478791337354
FEV1/FVC ratio after bronchodilator,0.00013839682293362497
Leg swelling symptom,0.00013828940536459008
Pathology,0.00013813608456680781
Cellulitis of leg,0.00013807508734985574
Carer health check offered,0.0001377260211444809
Physical activity,0.0001376984324686813
Trandolapril 2mg capsules,0.0001373671384824288
"SenSura Mio ileostomy bag with filter, maxi 10421 Cut to ...",0.00013712725377293077
Salbutamol 100micrograms/dose breath actuated inhaler CFC free,0.000137036732490616
Metformin 750mg modified-release tablets,0.00013664322961847388
Tensipine MR 20 tablets (Thornton & Ross Ltd),0.00013660968761658777
Test request : Stool culture,0.00013657105908993403
Blood pressure recorded by patient at home,0.00013635796121700796
Inhaler technique observed,0.00013598550063673935
Irbesartan 300mg tablets,0.00013595666032816003
Mirtazapine 45mg orodispersible tablets,0.00013585021442565
Partial thickness rotator cuff tear,0.00013559733077325476
Injection of therapeutic substance into joint,0.0001354194662354107
Cohort screening,0.00013534821200414696
MSG:Referral for DXA scan of hip and spine,0.00013486045183656647
TRUEyou testing strips (Nipro Diagnostics (UK) Ltd),0.0001343395991781434
Chlorhexidine gluconate 0.2% mouthwash,0.00013430396263520192
Non-diabetic hyperglycaemia,0.00013425613508670535
Almotriptan 12.5mg tablets,0.00013421440989643872
Cinnarizine 15mg tablets,0.000134047645150082
Pizotifen 1.5mg tablets,0.00013382625768336627
Propranolol 160mg modified-release capsules,0.00013371787533935622
O/E - Left diabetic foot at moderate risk,0.00013365870733200995
Blephasol lotion (Thea Pharmaceuticals Ltd),0.00013354357908677142
Movicol oral powder 13.8g sachets lemon & lime (Norgine Pharmaceuticals Ltd),0.0001333593572195843
Lumbar DXA scan result osteoporotic,0.0001333223413213782
O/E - R.dorsalis pedis present,0.00013320123411842777
Topiramate 25mg tablets,0.00013313132517552936
O/E - general breast exam. NAD,0.00013304368611120358
MSG:Keratosis,0.0001330356515312918
Tizanidine 2mg tablets,0.00013291392281125118
Ibuprofen 800mg modified-release tablets,0.00013286937712789492
24 hr blood pressure monitoring,0.00013286199150342023
Had a collapse,0.00013282183451063484
Sterimar 31.8% isotonic nasal spray (Church & Dwight UK Ltd),0.0001327353307256835
Blocked ear,0.00013273140357802682
Systane Ultra eye drops (Alcon Laboratories (UK) Ltd),0.00013261054740150162
Mechanical low back pain,0.00013234053681931737
Health education - diabetes,0.00013212162046900535
Zeroderm ointment (Thornton & Ross Ltd),0.00013186149475598438
Trosyl 283mg/ml nail solution (Pfizer Ltd),0.00013179546725338454
Levothyroxine sodium 50micrograms/5ml oral solution sugar...,0.00013172683991301406
Emulsifying ointment,0.00013158998914160734
Diabetic foot screen,0.00013152165366221808
Lifestyle advice regarding exercise,0.00013139558557813418
Isosorbide mononitrate 20mg tablets,0.00013096214374543218
Hearing problem,0.00013076402207660106
Follow-up diabetic assessment,0.0001306347334894802
Procyclidine 5mg tablets,0.00013055770601036427
Minor head injury,0.0001301923522304301
Tinnitus,0.0001301725411949971
Alcohol screen - AUDIT completed,0.00013016742015959645
Pt advised re diabetic diet,0.00013005644991288264
Medication discussed with pharmacist,0.00012961000152960346
Acute non-ST segment elevation myocardial infarction,0.00012960598763821384
EarCalm 2% spray (Forest Laboratories UK Ltd),0.000129574147620225
Clinitas 0.4% eye drops 0.5ml unit dose (Altacor Ltd),0.0001295631077547983
Monofilament foot sensation test,0.00012952651521413867
Tizanidine 4mg tablets,0.00012948739095385313
Lentigo,0.00012945923922069022
Consent given to share patient data with specified 3rd party,0.00012943414741047225
Pelican Release non-sting adhesive remover aerosol 130460...,0.00012901520804233343
Co-amilofruse 5mg/40mg tablets,0.00012899474293906655
Adipine XL 60mg tablets (Chiesi Ltd),0.00012884552672388317
"Allergy, unspecified",0.00012880915021599678
Macrogol compound oral powder sachets NPF sugar free,0.00012876204933540237
Skinoren 20% cream (Bayer Plc),0.00012819524732020124
Frozen shoulder,0.00012818113193368164
Seroquel 25mg tablets (AstraZeneca UK Ltd),0.00012808973070420178
History of headache,0.00012803415446722085
Fracture of neck of femur,0.00012786986921459274
Consent given for minor surgery procedure,0.00012786202309214068
Enalapril 5mg tablets,0.00012775244004499067
Dymista 137micrograms/dose / 50micrograms/dose nasal spra...,0.00012767109418703986
Ramipril 5mg tablets,0.00012765751083772256
Vitamin D deficiency,0.000127117620938334
Diarrhoea symptoms,0.00012690562488230323
NHS Health Check indicated,0.00012653486431877834
Pregabalin 25mg capsules,0.00012645698543996907
Seen by community falls team,0.00012617867393264505
Fesoterodine 8mg modified-release tablets,0.00012603547942518622
Cutimed Protect cream (BSN medical Ltd),0.00012595175179666544
Climaval 1mg tablets (Novartis Pharmaceuticals UK Ltd),0.00012584708803445947
Nitrofurantoin 50mg tablets,0.00012559689647781343
Fultium-D3 800unit capsules (Internis Pharmaceuticals Ltd),0.00012554957924976152
Capasal Therapeutic shampoo (Dermal Laboratories Ltd),0.0001254321191526665
MSG:Referral to audiological scientist,0.00012542785962667418
Patient on maximal tolerated antihypertensive therapy,0.00012541760509400933
Simple eye ointment,0.0001254097406398338
Paroxetine 30mg tablets,0.00012494663041382273
Relvar Ellipta 184micrograms/dose / 22micrograms/dose dry...,0.0001245978965011829
Rozex 0.75% cream (Galderma (UK) Ltd),0.00012459197685757843
Depo-Medrone with Lidocaine suspension for injection 1ml vials (Pfizer Ltd),0.0001243739324017875
Rizatriptan 10mg oral lyophilisates sugar free,0.00012434890137890886
Peak exp. flow rate: PEFR/PFR,0.00012421809347134454
Therapeutic epidural injection,0.00012410965319700103
Epilepsy medication review,0.00012408206017097044
Asthma causes daytime symptoms 1 to 2 times per week,0.00012395189988165099
Basal cell carcinoma,0.00012383492473059667
Patient on maximal tolerated lipid lowering therapy,0.00012373665360978665
Symbicort 400/12 Turbohaler (AstraZeneca UK Ltd),0.0001237246334873061
Health educn - back problems,0.00012357704699459117
Timoptol-LA 0.25% ophthalmic gel-forming solution (Santen UK Ltd),0.00012355662160082247
Cystitis,0.00012307162663386027
Blood pressure monitoring,0.00012299897381138952
C/O: a swelling,0.0001228363406122069
Champix 1mg tablets (Pfizer Ltd),0.00012277163414141723
Cozaar-Comp 50mg/12.5mg tablets (Merck Sharp & Dohme Ltd),0.00012259943249390366
Advice given about weight management,0.0001225375041600776
"Simpla Plus sterile leg bag 21572 500ml bag, 25cm tube (C...",0.00012252793547584085
Chronic kidney disease monitoring,0.00012235335824135134
Calf pain,0.00012215518843207077
Memantine 10mg tablets,0.00012192920350311734
Initial memory assessment declined,0.00012187103137650776
THR - Other total prosthetic replacement of hip joint,0.0001217890519252682
111 contact disposition,0.00012138910672739617
Trazodone 100mg capsules,0.00012134808519829071
District nurse visit,0.00012115936050875044
Terbinafine 1% cream,0.00012105314558329814
Hirudoid 0.3% cream (Genus Pharmaceuticals Ltd),0.00012094928076190798
Diamicron 80mg tablets (Servier Laboratories Ltd),0.00012078800162967863
[D]Groin pain,0.00012076089648879485
